,,    ,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Реестр выданных лицензий, лицензий, действие которых приостановлено, и аннулированных лицензий на розничную продажу алкогольной продукции, а также зарегистрированных лицензий, выданных на территории иных муниципальных образований Иркутской области, по городу Иркутск",,,,,,,,,
,по состоянию на 1 августа 2012 года,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,№,"Наименование лицензиата, ИНН",Место государственной регистрации лицензиата,"Серия, номер бланка, Серия, номер, дата выдачи, срок действия лицензии","Местонахождение территориально обособленных объектов, на которых осуществляется лицензируемый вид деятельности","Дата приостановления лицензии, на какой срок",Дата возобновления действия лицензии,Дата прекращения действия лицензии,Дата аннулирования лицензии,Место выдачи лицензии 
,1,2,3,4,5,6,7,8,9,10
,457,"Полис, ООО, 3811093851","г.Иркутск, ул. Зверева, д. 52","38ме №003656, лиц.№АН00827 от 12.04.2011, действ.до 12.04.2012","магазин г.Иркутск, ул. Зверева, д. 52",,,13.04.2012 по истечению срока действия;,,
,458,"РИМ, ООО, 3811134346","г.Иркутск, ул. 4-я Советская, д. 78, оф. 29","38ме №003655, лиц.№АН00826 от 12.04.2011, действ.до 12.04.2012","магазин г.Иркутск, ул. Депутатская в районе дома 73",,,13.04.2012 по истечению срока действия;,,
,459,"Благовест, ООО, 3808089132","г.Иркутск, ул. Урицкого, д. 8б","Д №561580, лиц.№АН00057 от 23.05.2006, действ.до 22.05.2011","кафе г.Иркутск, ул. Урицкого, д. 8б",,,13.04.2011 Решение № от 13.04.2011;,,
,460,"Аист, ООО, 3811098458","г.Иркутск, ул. Радищева, д. 186 магазин ""Люся""","38ме №003660, лиц.№АН00166Пр3 от 13.04.2011, действ.до 18.07.2011; изменена 13.04.2011; продлена до 11.07.2012","павильон г.Иркутск, ул. Академика Образцова (привокзальная площадь ст. Иркутск-Сортировочный); магазин г.Иркутск, ул. Радищева, д. 186; магазин п. Зеленый Берег, ул. Сибирская, д. 8",,,12.07.2012по истечению срока продления; ,,
,461,"Маяк, ООО, 3811125221","г.Иркутск, ул. Иркутской 30-й дивизии, д. 23а","38ме №004068, лиц.№АН00545Пр20 от 13.07.2012, действ.до 27.11.2013; изменена 03.07.2012; изменена 13.07.2012","магазин г.Иркутск, ул. Маршала Конева, д. 28; отдел г.Иркутск, ул. Карла Маркса, д. 21; отдел г.Иркутск, ул. Ярославского, д. 264; отдел г.Иркутск, ул. Розы Люксембург, д. 263Б; отдел г.Иркутск, ул. Пискунова, д. 140/6; отдел г.Иркутск, ул. Лермонтова, д. 78; отдел г.Иркутск, ул. Безбокова, д. 6; отдел г.Иркутск, м/р-н Первомайский, д. 54; отдел г.Иркутск, м/р-н Юбилейный, д. 42; отдел г.Иркутск, ул. Александра Невского, д. 95; отдел г.Иркутск, ул. Иркутской 30-й дивизии, д. 23а;",,,,,Отдел лицензирования
,0,,,,"отдел г.Иркутск, м/р-н Первомайский, д. 2/2 (ул. Вампилова); отдел п.Молодежный, ул. Кузнецовой, д. 14; магазин г.Ангарск, м/р-н 8, д. 10, оф. 124; магазин г.Иркутск, ул. Розы Люксембург, д. 217а; магазин г.Иркутск, ул. Советская, д. 170; отдел г.Иркутск, ул. Ржанова, д. 164; магазин г.Иркутск, ул. Лермонтова, д. 81/1; магазин г.Иркутск, ул. Баумана, д. 229/3; магазин г.Иркутск, ул. Бородина, д. 11; магазин г.Иркутск, ул. Советская, д. 176б; магазин г.Иркутск, ул. Партизанская, д. 36;",,,,,
,,,,,"магазин г.Иркутск, ул. Рабочего штаба, д. 46; магазин г.Иркутск, бул. Рябикова, д. 20б; магазин г.Иркутск, ул. 2-ая Железнодорожная, 28; магазин г.Ангарск, 33 микрорайон, д.15; магазин г.Иркутск, ул.Трилиссера,38А; магазин г.Шелехов, Култукский тракт, 21А; магазин г.Иркутск, ул.Депутатская, 84/1; магазин г.Шелехов, 1 микрорайон, д.45; магазин г.Иркутск, ул.Розы Люксембург, 359; магазин г.Иркутск, ул.рабочего Штаба, 30А",,,,,
,462,"Черное Золото, ООО, 3808213012","г.Иркутск, ул. Горького, д. 31","№, лиц.№АН00828 от 13.04.2011, действ.до 13.04.2012","бар г.Иркутск, ул. Горького, д. 31",,,14.04.2012 по истечению срока действия;,,
,463,"Кондитерская фабрика Ангара, ООО, 3809001437","г.Иркутск, ул. Ангарская, д. 22","Д №561541, лиц.№АН00034 от 17.04.2006, действ.до 17.04.2011; продлена до 16.04.2016","магазин г.Иркутск, ул. Ангарская, д. 22",,,,,
,464,"Винкон-Арарат, ООО, 3811065847","г.Иркутск, ул. Карла Либкнехта, д. 7","38ме №005001, лиц.№АН00032Пр4 от 06.04.2009, действ.до 11.04.2011","магазин г.Иркутск, ул. Олега Кошевого, д. 61; магазин г.Иркутск, м/р-н Первомайский конечная остановка автотранспорта",,,14.04.2011 Решение №505-70-702 от 14.04.2011;,,
,465,"Мамедов, ООО, 3812087089","г.Иркутск, ул. Варламова, д. 34","Д №561540, лиц.№АН00033 от 12.04.2006, действ.до 12.04.2011","магазин г.Иркутск, м/р-н Юбилейный ост. ""Болотная""",,,14.04.2011 Решение №505-70-702 от 14.04.2011;,,
,466,"Никанна, ООО, 3812085765","г.Иркутск, ул. Гоголя, д. 30","Д №561545, лиц.№АН00038 от 20.04.2006, действ.до 20.04.2012; продлена до 20.04.2012","магазин г.Иркутск, ул. Гоголя, д. 30",,,21.04.2012 по истечению срока действия,,
,467,"Фаст Ойл, ООО, 3808176829","г.Иркутск, ул. Степана Разина, д. 31","38ме №003663, лиц.№АН00645Пр от 15.04.2011, действ.до 01.06.2014; изменена 15.04.2011","магазин г.Иркутск, ул. Розы Люксембург, д. 119",,,,,
,468,"Удача, ООО, 3849007675","г.Иркутск, ул. Поленова, д. 21","38ме №003865, лиц.№АН00720Пр3 от 22.12.2011, действ.до 15.04.2013; продлена до 15.04.2013; изменена 11.05.2011; изменена 22.09.2011; изменена 22.12.2011","магазин г.Иркутск, ул. Поленова, д. 21; магазин г.Иркутск, ул. Гоголя, д. 11 магазин ""Арарат""; магазин г.Иркутск, ул. Лермонтова, д. 267/1; магазин""Арарат"" г. Иркутск, проспект Маршала Жукова, 11/1",,,,,
,469,"СТИМ, ООО, 3812090236","г.Иркутск, ул. Академическая, д. 27","38ме №004867, лиц.№АН00553 от 03.12.2008, действ.до 03.12.2013","кафе г.Иркутск, ул. Академическая, д. 27",,,,17.04.2011 Решение №А19-2075/2 от 16.03.2011;,
,470,"Лидер, ООО, 3812085349","г.Иркутск, ул. Академическая, д. 18","Д №561542, лиц.№АН00035 от 17.04.2006, действ.до 17.04.2011","магазин г.Иркутск, ул. Академическая у дома № 18",,,19.04.2011 Решение №505-70-735 от 19.04.2011;,,
,471,"Афина-Паллада, ООО, 3808102584","г.Иркутск, ул. Карла Маркса, д. 53","Д №561544, лиц.№АН00037 от 19.04.2006, действ.до 19.04.2011","бар г.Иркутск, ул. Сухэ-Батора, д. 7",,,19.04.2011 Решение №505-70-734 от 19.04.2011;,,
,472,"Новая Эра, ООО, 3808168137","г.Иркутск, ул. Владимира Давыдова, д. 42","38ме №003921, лиц.№АН00364Пр24 от 13.02.2012, действ.до 02.08.2012; изменена 13.02.2012","магазин г.Иркутск, ул. Старо-Кузьмихинская, д. 41; магазин г.Иркутск, ул. Трилиссера, д. 55; отдел Иркутский район, 61 км Байкальского тракта, садоводство ""Никулиха""; отдел г.Иркутск, м/р-н Первомайский (ост. ""Мельниково""); отдел с.Хомутово, ул. Кирова, д. 75Б; отдел г.Иркутск, ул. Трактовая, д. 16; отдел с. Пивовариха, ул. Дачная, д. 2А; отдел г.Иркутск, пер. 2-й Дачный, д. 3а; отдел г.Иркутск, ул. Владимира Давыдова, д. 42; отдел с. Пивовариха, ул. Рабочая, д. 29А;",,,,,
,0,,,,"отдел с.Хомутово, ул. Трактовая, д. 1а; магазин с.Никольск, площ. Комсомольская, д. 13Б; магазин с.Смоленщина, ул. Путейская, д. 7; магазин с.Смоленщина, ул. Карьерная, д. 21; магазин д. Галки, ул. Первомайская, д. 22А; магазин с.Смоленщина, ул. Зои Космодемьянской, д. 45Б; отдел с. Горохово, ул. Школьная, д. 7, оф. 2; магазин п.Плишкино, ул. Совхозная, д. 13-1; магазин д.Зорино-Быково, ул. Трактовая, д. 5; магазин д.Позднякова, ул. Кузьмихинская, д. 2А; бар с. Горохово, ул. Школьная, д. 15;",,,,,
,0,,,,"магазин г.Иркутск СНТ ""Взаимопомощь"", участок 41; магазин д.Позднякова, ул. Левобережная, д. 3а; магазин п.Дзержинск, ул. Стахановская, д. 21а; магазин п.Дзержинск, ул. Западная, д. 6; магазин с.Хомутово, ул. Кирова, д. 5б; кафе п.Листвянка, ул. Горького, д. 111; магазин д. Галки, ул. Первомайская, д. 40а; магазин с.Хомутово, ул. Сосновая, д. 27а; магазин 9-й км Байкальского Дачное некоммерческое товарищество ""Энергия""; отдел д.Кыцигировка, ул. Ленина, д. 7а;",,,,,
,0,,,,"отдел д.Турская, ул. Центральная, д. 42а; отдел ДНП ""Миловиды"", 3-й км автодороги Иркутск-Большое Голоустное; павильон г.Иркутск объездная дорога Ново-Ленино, напротив кафе ""Сипан""; отдел с.Хомутово, ул. Трактовая, д. 1; бар д. Грановщина, ул. Загоскина, д. 144; отдел с.Хомутово, ул. Ирины Рогаль, д. 30Б; отдел д. Лыловщина, ул. Центральная, д. 84А; отдел д. Худякова, ул. Депутатская, д. 9; отдел с.Хомутово, ул. Ленская, д. 44А; отдел с.Смоленщина, ул. Троактовая, 2 а;",,,,,
,0,,,,"отдел п.Малая Топка, ул. Ключевая, д. 45; магазин Иркутский р-н 11 км а/д ""Иркутск-Голоустное"", СНТ ""Факел""; магазин д. Малая Еланка, ул. Пролетарская, д. 68а; магазин д.Усть-Куда, ул. 4-я Линия, д. 1; магазин Иркутский р-н СНТ ""Жаворонки"", ул. Ольховая, 2; магазин с.Хомутово, ул. Чапаева, д. 10Б; магазин д. Куда, ул. Некрасова, д. 20а; магазин д. Московщина, ул. Центральная, 2",,,,,
,473,"Павлинэ, ООО, 3808211456","г.Иркутск, ул. 5-й Армии, д. 57, оф. 3","38ме №003313, лиц.№АН00721 от 19.04.2010, действ.до 19.04.2011","ресторан г.Иркутск, ул. Богдана Хмельницкого, д. 3",,,19.04.2011 Решение №505-70-735 от 19.04.2011;,,
,474,"Номос Трейд, ООО, 3811134473","г.Иркутск, ул. Депутатская, д. 75","38ме №003331, лиц.№АН00728 от 30.04.2010, действ.до 30.04.2013; продлена до 30.04.2013","магазин г.Иркутск, ул. Депутатская, д. 75",,,,,
,475,"ВИТОЖИ, ООО, 3811094750","г.Иркутск, ул. Цимлянская, д. 9, оф. 6","Д №561550, лиц.№АН00041 от 24.04.2006, действ.до 24.04.2012; продлена до 24.04.2012","магазин г.Иркутск, ул. Партизанская, д. 71",,,25.04.2012 по истечению срока действия;,,
,476,"Базис Центр, ООО, 3812096679","г.Иркутск, ул. Сергеева, д. 3 №13","№, лиц.№ от 20.04.2011, действ.до 20.04.2012; изменена 20.04.2011","бар г.Иркутск, ул. Сергеева, д. 3/13",,,,,
,477,"Туристическая фирма Жемчуг, ООО, 3811056232","п.Молодежный, ул. Кузнецовой, д. 14","38ме №005077, лиц.№АН00244Пр2 от 15.07.2009, действ.до 19.10.2011","кафе п.Молодежный, ул. Кузнецовой, д. 14",,,21.04.2011 Решение №505-71-768 от 21.04.2011;,,
,478,"Эдельвейс, ООО, 3808116273","г.Иркутск, ул. Дзержинского, д. 36Б, оф. 215","38ме №003665, лиц.№АН00650Пр3 от 22.04.2011, действ.до 17.06.2014; изменена 22.04.2011","магазин г.Иркутск, м/р-н Университетский м/р; павильон г.Иркутск, м/р-н Университетский м/р у дома №83; павильон г.Шелехов в районе автобусной остановки кинотеатр ""Юность""",,,,,
,479,"Открытые пути, ООО, 3808136505","г.Иркутск, ул. Ленина, д. 15","Д №561925, лиц.№АН00283 от 25.12.2006, действ.до 25.12.2011","кафе г.Иркутск, ул. Ленина, д. 15",,,,25.04.2011 Решение №А19-2700/2 от 24.03.2011;,
,480,"Спрут, ООО, 3808144295","г.Иркутск, бул. Гагарина б/р, д. 9","38ме №004322, лиц.№АН00323 от 30.03.2007, действ.до 01.04.2012","кафе г.Иркутск, бул. Гагарина б/р, д. 9",,,,25.04.2011 Решение №А19-2698/2 от 23.03.2011;,
,481,"Михайловна, ООО, 3810038576","г.Иркутск, ул. Севастопольская, д. 116, оф. 50","Д №561908, лиц.№АН00042Пр от 06.12.2006, действ.до 26.04.2011","магазин г.Иркутск, ул. Розы Люксембург, д. 39; магазин г.Иркутск, ул. Розы Люксембург, д. 13; магазин г.Иркутск, ул. Розы Люксембург, д. 299",,,27.04.2011 по истечению срока действия; 01.05.2011 Решение №505-70-804 от 26.04.2011;,,
,482,"Крэдо, ООО, 3808129089","г.Иркутск, ул. Поленова, д. 14, оф. 32","38ме №003667, лиц.№АН00178Пр6 от 26.04.2011, действ.до 25.07.2011; изменена 26.04.2011","магазин г.Иркутск, ул. Рабочего штаба, д. 93/3; магазин г.Иркутск, ул. Баумана у дома № 206; павильон г.Иркутск, ул. Баррикад, д. 86; магазин г.Иркутск, ул. Колхозная, д. 89",,,26.07.2011 по истечению срока действия;,,
,483,"Багульник, ООО, 3810041667","г.Иркутск, ул. Баумана, д. 176","38ме №003666, лиц.№АН00190Пр2 от 26.04.2011, действ.до 07.08.2011; изменена 26.04.2011","магазин г.Иркутск, ул. Баумана, д. 176",,,08.08.2011 по истечению срока действия;,,
,484,"РоманТиК, ООО, 3812123717","г.Иркутск, ул. Березовая Роща, д. 30","38ме №003668, лиц.№АН00699Пр8 от 01.08.2011, действ.до 26.01.2015; изменена 27.04.2011; изменена 01.08.2011","отдел г.Иркутск, ул. Набережная Иркута, д. 1; отдел с.Хомутово, ул. Кирова, д. 77а; отдел д. Куда, ул. Ленина, д. 20а; магазин п. Бозой, ул. Матросова, д. 7а; магазин г.Усолье-Сибирское, пр-т Комсомольский, д. 18; магазин г.Усолье-Сибирское, пр-т Ленинский, д. 6; отдел с.Оёк, ул. Коммунистическая, д. 33А; отдел с.Оёк, ул. Ленина, д. 33-2А; отдел г.Усолье-Сибирское, ул. Магистральная, д. 14; магазин п.Усть-Ордынский, ул. Ербанова, д. 13в; отдел г.Усолье-Сибирское, пр-т Комсомольский, д. 97;",,,,,
,0,,,,"отдел г.Усолье-Сибирское, ул. Карла Маркса, д. 21а; отдел г.Иркутск, ул. Улан-Баторская, д. 14; отдел п.Усть-Ордынский, ул. Балдынова, д. 1; отдел п.Усть-Ордынский, ул. 8 Марта, д. 56; отдел п. Средний около дома №34",,,,,
,485,"Джи энд Пи, ООО, 3812132084","г.Иркутск, м/р-н Ершовский, д. 26а","38ме №003669, лиц.№АН00829 от 27.04.2011, действ.до 27.04.2012","бар г.Иркутск, м/р-н Ершовский, д. 26а",,,28.04.2012 по истечению срока действия;,,
,486,"Бизнес Инвест, ООО, 3810006743","г.Иркутск, пер. Черемховский, д. 9в","38ме №003363, лиц.№АН00044Пр3 от 25.06.2010, действ.до 28.04.2011","бар г.Иркутск, ул. Карла Маркса, д. 34; кафе г.Иркутск, ул. Степана Разина, д. 19; кафе г.Иркутск, ул. Карла Маркса, д. 3; бар г.Иркутск, ул. Карла Маркса, д. 3",,,29.04.2011 по истечению срока действия; 03.05.2011 Решение № от 03.05.2011;,,
,487,"Сиб-Траст, ООО, 3811093379","г.Иркутск, бул. Постышева, д. 8, оф. 54","Д №561599, лиц.№АН00045Пр от 06.06.2006, действ.до 28.04.2011","отдел г.Иркутск, м/р-н Первомайский, д. 26",,,29.04.2011 по истечению срока действия; 03.05.2011 Решение №505-70-857 от 03.05.2011;,,
,488,"Фиш-Трейд Плюс, ООО, 3808130101","г.Иркутск, ул. 1-я Московская, д. 1","38ме №003676, лиц.№АН00046Пр от 16.05.2011, действ.до 04.05.2014; продлена до 04.05.2014; изменена 16.05.2011","магазин г.Иркутск, ул. 1-я Московская, д. 1",,,,,
,489,"Пять Капель, ООО, 3808155025","г.Иркутск, пер. Черемховский, д. 7Б","38ме №004673, лиц.№АН00471 от 06.05.2008, действ.до 06.05.2013","отдел г.Иркутск, пер. 18-й Советский, д. 1",,,28.04.2011 Решение №505-70-830 от 28.04.2011;,,
,490,"Старт, ООО, 3812120956","г.Иркутск, ул. Ракитная, д. 14","38ме №003670, лиц.№АН00636Пр23 от 15.09.2011, действ.до 29.04.2014; изменена 28.04.2011; изменена 02.06.2011; изменена 09.08.2011; изменена 15.09.2011","отдел г.Иркутск, ул. 2-я Батарейная, д. 49; отдел г.Иркутск, ул. Ярославского, д. 282; отдел с. Урик, ул. Братьев Ченских, д. 1Б; отдел п.Карлук, ул. Солнечная, д. 2А; отдел с.Оёк, ул. Коммунистическая, д. 25; отдел д. Малая Еланка, ул. Пролетарская, д. 67; отдел п.Большой Луг, ул. Ленинская, д. 12; отдел п.Большой Луг, ул. Комсомольская, д. 75; отдел п.Большой Луг, ул. Центральная пересечение с Клубной; отдел г.Иркутск, ул. Сибирских Партизан в районе дома №22;",06.12.2011 Решение №504-02-6704/11 от 06.12.2011;,04.07.2012 Решение №504-02-2830/12 от 04.07.2012;,,,
,0,,,,"отдел г.Ангарск, м/р-н 10 ул. Декабристов, у дома 33; отдел п. Тельма, ул. Крупской, д. 7; отдел п. Западный, пр-д Радиан, д. 20; отдел г.Байкальск, м/р-н Строитель площадь автостанции; отдел с.Хомутово, ул. Полевая, д. 43а; отдел на пересечении автодорог Иркутск-Усть-Уда и Урик-Усть-Куда; отдел г.Иркутск, ул. Сергеева ост. ""Радиозавод""; отдел г.Иркутск, ул. Ярославского, д. 278; отдел г.Черемхово, ул. Шевченко, д. 32; отдел г.Черемхово, ул. Школьная, д. 31;",,,,,
,0,,,,"отдел г.Усолье-Сибирское, ул. Энгельса, д. 24; отдел п.Култук, ул. Депутатская в р-не д № 3; отдел п. Сухой Ручей, ул. Зои Космодемьянской, д. 8а; отдел г.Иркутск, ул. Багратиона, д. 29/1; отдел р.п. Мишелевка, ул. Лесная, д. 6; отдел с. Большая Елань, ул. Поргачева, д. 28; отдел р.п. Маркова около дома №5; отдел с.Оёк, ул. Кирова, д. 116а; отдел г.Байкальск, м/р-н Гагарина (р-н Крытого рынка); отдел г.Слюдянка, ул. Слюдяная, д. 4; отдел г.Слюдянка, ул. Тонконога в р-не д. № 51;",,,,,
,0,,,,"отдел г.Иркутск, ул. Напольная, д. 143 в районе ост. ""Детская""; отдел г.Иркутск, ул. Муравьева, д. 13; отдел г.Иркутск, м/р-н Юбилейный, д. 14; отдел 2-ой км автодороги Иркутск-Мельничная Падь; отдел г.Слюдянка, ул. Слюдянских Красногвардейцев между домами 48 и 50; отдел г.Слюдянка, ул. Захарова между домами 17 и 19; отдел г.Черемхово, ул. Шевченко, д. 66; отдел г.Черемхово, ул. Первомайская, д. 2а; отдел г.Саянск, м/р-н Ленинградский, д. 8,16; отдел с. Кимильтей, ул. Чкалова, д. 83;",,,,,
,0,,,,"отдел г. Свирск, ул. Ленина, д. 11; отдел г. Свирск, ул. Комсомольская, д. 1а; отдел г. Свирск, ул. Ленина, д. 4д; отдел п. Забитуй, ул. 70 лет Октября; отдел п. Забитуй, ул. Первомайская, д. 77а; отдел п. Забитуй, ул. Степана Разина, д. 1а; отдел п. Кутулик, ул. Советская, д. 107а; отдел с. Владимир, ул. 40 лет Победы, д. 5; отдел р.п. Залари, ул. Механизаторов, д. 3; отдел г.Иркутск, ул. Розы Люксембург, д. 273а; отдел Нукутский район с Нукуты, ул. Октябрьская, 22;",,,,,
,0,,,,"отдел Нукутский район с Куйта, ул. Центральная,1; отдел Нукутский район с. Закулей, ул. Ленина, 12; отдел Нукутский район п. Новонукутский, ул. Татхальная, 31; отдел Куйтунский р-н с.Большой-Кашелак, ул. Совхозная, 5; отдел Куйтунский р-н с. Карымск, ул. Ленина, 4а; отдел Куйтунский р-н пос. Уховский, ул. Комсомольская, 5; отдел г.Зима, ул. Комитерна, д. 81-2; отдел г.Зима, ул. Калинина, д. 34; отдел г.Зима, ул. Революционная, д. 5; отдел д. Грановщина, ул. Объездная, д. 1",,,,,
,491,"Мазаль, ООО, 3808208044","г.Иркутск, пер. Пионерский, д. 7","38ме №003322, лиц.№АН00723 от 27.04.2010, действ.до 27.04.2011","магазин г.Иркутск, ул. Розы Люксембург, д. 273а",,,28.04.2011 Решение №505-70-830 от 28.04.2011;,,
,492,"Фрегат, ООО, 3811136840","г.Иркутск, ул. Байкальская, д. 236","38ме №003323, лиц.№АН00724 от 27.04.2010, действ.до 27.04.2011","кафе г.Иркутск, ул. Байкальская, д. 236",,,28.04.2011 Решение №505-70-830 от 28.04.2011;,,
,493,"ЗЕРГА, ЗАО, 3812121406","г.Иркутск, ул. Иркутная, д. 2, оф. 2а","38ме №003506, лиц.№АН00729Пр2 от 29.11.2010, действ.до 30.04.2012; продлена до 30.04.2012","магазин г.Иркутск, ул. Лыткина, д. 31; магазин г.Иркутск, ул. Гоголя, д. 42; магазин г.Иркутск, ул. 4-я Железнодорожная, д. 46а",,,01.05.2012 по истечению срока действия; 01.05.2012по истечению срока продления;,,
,494,"Максим, ООО, 3811114580","г.Иркутск, ул. Дорожная, д. 1","38ме №004546, лиц.№АН00409 от 03.12.2007, действ.до 03.12.2012","магазин г.Иркутск, ул. Маршала Конева, д. 28; магазин г.Иркутск, м/р-н Радужный, д. 114",,,,29.04.2011 Решение №А19-2068/2 от 28.03.2011;,
,495,"Территория Вкуса, ООО, 3812107994","г.Иркутск, - Топкинский, д. 76, оф. 26","38ме №003328, лиц.№АН00726 от 29.04.2010, действ.до 29.04.2011","магазин г.Иркутск, ул. Партизанская, д. 45",,,30.04.2011 по истечению срока действия; 03.05.2011 Решение №505-70-850 от 03.05.2011;,,
,496,"АРГИШТИ ПЛЮС, ООО, 3808216736",г.Иркутск парк острова Юность,"38ме №003671, лиц.№АН00830 от 29.04.2011, действ.до 29.04.2014",бар г.Иркутск парк острова Юность,,,,,
,497,"Аргишти, ООО, 3810026644","г.Иркутск, ул. Декабрьских Событий, д. 84","38ме №003672, лиц.№АН00375Пр от 03.05.2011, действ.до 20.09.2012; изменена 03.05.2011","магазин г.Иркутск, ул. Советская ост. ""403 завод""",,,,,
,498,"Флинт, ООО, 3808086565","г.Иркутск, ул. Декабрьских Событий, д. 65","Д №561850, лиц.№АН00238 от 13.10.2006, действ.до 15.10.2011","закусочная г.Иркутск, ул. Декабрьских Событий, д. 65",,,,03.05.2011 Решение №А19-2705/2 от 31.03.2011;,
,499,"Урга, ООО, 3810055726","г.Иркутск, ул. Розы Люксембург, д. 243а","38ме №003445, лиц.№АН00727Пр от 20.10.2010, действ.до 30.04.2011","бар г.Иркутск, ул. Розы Люксембург, д. 243; бар г.Иркутск, ул. Карла Маркса, д. 30",,,03.05.2011 Решение №505-70-857 от 03.05.2011;,,
,500,"Имбирь, ООО, 3811136456","г.Иркутск, ул. Александра Невского, д. 76","38ме №003333, лиц.№АН00730 от 30.04.2010, действ.до 30.04.2011","магазин г.Иркутск, ул. Александра Невского, д. 76",,,03.05.2011 Решение №505-70-857 от 03.05.2011;,,
,501,"Хамелеон, ООО, 3810041868","г.Иркутск, ул. Куликовская, д. 3а, оф. 37","Д №561857, лиц.№АН00243 от 18.10.2006, действ.до 18.10.2011","бар г.Иркутск, ул. Макаренко, д. 6",,,04.05.2011 Решение №А19-3122/2 от 01.04.2011;,,
,502,"Агроимпорт, ООО, 3811100594","г.Иркутск, ул. Иркутской 30-й дивизии, д. 25, оф. 5","Д №561894, лиц.№АН00266 от 28.11.2006, действ.до 28.11.2011","магазин г.Иркутск, ул. Иркутской 30-й дивизии, д. 25, оф. 5",,,05.05.2011 Решение №А19-3121/2 от 04.04.2011;,,
,503,"Фариз, ООО, 3812085532","г.Иркутск, бул. Рябикова, д. 28, оф. 55","38ме №003286, лиц.№АН00054Пр5 от 23.03.2010, действ.до 22.05.2011; продлена до 22.05.2012","отдел г.Иркутск, ул. Маршала Конева в районе дома № 72",,,23.05.2012по истечению срока продления;,,
,504,"Сибирский Торговый Дом, ООО, 3812098429","г.Иркутск, ул. Багратиона, д. 54б","38ме №004509, лиц.№АН00394 от 30.10.2007, действ.до 31.10.2012","отдел г.Иркутск, ул. Багратиона, д. 54б",,,06.05.2011 Решение №А19-3127/2 от 05.04.2011;,,
,505,"КВА, ООО, 3808051298","г.Иркутск, ул. Северная, д. 68","Д №561779, лиц.№АН00202 от 15.08.2006, действ.до 15.08.2011","магазин г.Иркутск, ул. Трилиссера, д. 10",,,10.05.2011 Решение №А19-2070/2 от 08.04.2011;,,
,506,"Ирис, ООО, 3808141600","г.Иркутск, бул. Гагарина б/р, д. 40, оф. 107","Д №561920, лиц.№АН00280 от 20.12.2006, действ.до 20.12.2011","кафе г.Иркутск, ул. Карла Маркса, д. 26",,,12.05.2011 Решение №А19-2709/2 от 11.04.2011;,,
,507,"НТК, ООО, 3808133511","г.Иркутск, бул. Гагарина б/р, д. 42, оф. 20","Д №561570, лиц.№АН00049 от 12.05.2006, действ.до 14.05.2011; продлена до 14.05.2013","кафе г.Иркутск, бул. Гагарина б/р, д. 42",,,,,
,508,"Имбирь, ООО, 3811136456","г.Иркутск, ул. Александра Невского, д. 76","38ме №003674, лиц.№АН00831 от 13.05.2011, действ.до 12.05.2013","магазин г.Иркутск, ул. Александра Невского, д. 76",,,,,
,509,"Азбука вкуса, ООО, 0","г.Ангарск, м/р-н 93, д. 30","А №232795, лиц.№22 от 01.06.2006, действ.до 15.05.2011","магазин г.Иркутск, ул. Авиастроителей, д. 14; магазин г.Ангарск, м/р-н 93, д. 30; магазин г.Ангарск, м/р-н 95, д. 25",,,16.05.2011 по истечению срока действия;,,г.Ангарск
,510,"Релмикс, ООО, 3808060888","г.Иркутск, ул. Сурнова, д. 56","38МЕ №005125, лиц.№АН00048Пр6 от 16.09.2009, действ.до 14.05.2011","отдел г.Иркутск, ул. Байкальская, д. 11 рынок ""Русиновский""; отдел г.Иркутск, ул. Ширямова, д. 5; отдел г.Иркутск, ул. Красноказачья, д. 116; отдел г.Иркутск, ул. Свердлова, д. 15; отдел г.Иркутск, ул. Маршала Конева, д. 12-12а; павильон г.Иркутск, ул. Рабочая (рынок ""Ушаковский""); отдел 15-й км Байкальского садоводство ""Строитель""",,,16.05.2011 Решение №505-70-939 от 16.05.2011;,,
,511,"Валентина, ООО, 3812085476","г.Иркутск, ул. Кайская, д. 13","Д №561574, лиц.№АН00052 от 18.05.2006, действ.до 18.05.2011; продлена до 18.05.2015","магазин г.Иркутск, ул. Кайская, д. 13",,,12.04.2012 по истечению срока действия;,,
,512,"СнабжениеСервис, ООО, 3811107208","г.Иркутск, ул. Александра Невского, д. 71","38ме №004392, лиц.№АН00348 от 19.06.2007, действ.до 19.06.2012","магазин г.Иркутск, ул. Александра Невского, д. 71",,,,16.05.2011 Решение №А19-2073/2 от 14.04.2011;,
,513,"Практика, ООО, 3808129258","г.Иркутск, ул. Литвинова, д. 17","38ме №003679, лиц.№АН00832 от 16.05.2011, действ.до 16.05.2012","бар г.Иркутск, ул. Литвинова, д. 17",,,17.05.2012 по истечению срока действия;,,
,514,"Магнат, ООО, 3812124407","г.Иркутск, ул. Клары Цеткин, д. 26, оф. 12","38ме №003677, лиц.№АН00833 от 16.05.2011, действ.до 16.05.2012","павильон г.Иркутск, ул. Грибоедова, д. 108 (ТЦ ""Грибоедовский"")",,,17.05.2012 по истечению срока действия;,,
